Program,Summer Job Experience: Did you work at the same location/employer last summer?,Summer Job Experience: What category best describes what you did this summer?,"Summer Job Experience: On average, how many hours did you work each week this summer?",Summer Job Experience: What type of daily work did you do this summer?,"Summer Job Experience: Overall, how well did the job match with your skills and interests?",Summer Job Experience: How likely are you to consider a career in the type of work you did this summer?,"Summer Job Experience: If you had a job supervisor, how supportive were they overall?",Summer Job Experience: Did your supervisor - Properly train for your summer job?,Summer Job Experience: Did your supervisor - Help you understand your role at your summer job?,Summer Job Experience: Did your supervisor - Help you understand what was expected of you for your summer job?,Summer Job Experience: Did your supervisor - Give you feedback on how you were doing at your summer job?,Summer Job Experience: Did your supervisor - Help you think about how to achieve your educational or career goals?,Summer Job Experience: Did your supervisor - Make you feel comfortable talking about challenges outside of work?,"Summer Job Experience: Overall, how would you rate your job experience this summer?",Summer Job Experience: Now that the summer is over - Do you have someone you can use as a job reference?,Summer Job Experience: Now that the summer is over - Do you have an adult you worked with that you consider a mentor?,Summer Job Experience: Now that the summer is over - Would you recommend this job to a friend?,Summer Job Experience: Now that the summer is over - Do you feel better prepared to enter a new job?,Summer Job Experience: Which of the following industries are you most interested in pursuing as a career?,Summer Job Experience: What do you plan to do after high school?,"Job Search Skills: Indicate whether you have completed any of the following - I have prepared, edited, and proofread my resume.","Job Search Skills: Indicate whether you have completed any of the following - I have prepared, edited, and proofread my cover letter.","Job Search Skills: Indicate whether you have completed any of the following - I have asked an adult (e.g. family member, teacher, or neighbor) to serve as a reference for me when I apply for jobs.","Job Search Skills: Indicate whether you have completed any of the following - I have searched for jobs online using a job board (e.g. Monster, Indeed, Career Builder, Snagajob, Zip Recruiter)","Job Search Skills: Indicate whether you have completed any of the following  - I have talked with my family, neighbors, teachers, and friends, about the types of jobs I want -- and have asked for their help finding job opportunities.",Job Search Skills: Indicate whether you have completed any of the following  - I have developed some answer to the usual questions asked during an interview (e.g. what are your strength and weaknesses?),"Job Search Skills: Indicate whether you have completed any of the following - I have practiced my interviewing skills with an adult (e.g. family member, teacher, or neighbor).",Work Habits: Indicate how much you agree with each of the following phrases - I am usually on time for school or work.,Work Habits: Indicate how much you agree with each of the following phrases - I am rarely absent from school or call in sick.,Work Habits: Indicate how much you agree with each of the following phrases - I usually meet my deadlines and hand in assignments on time.,Work Habits: Indicate how much you agree with each of the following phrases - I often keep track of my assignments and rarely forget to hand things in.,Work Habits: Indicate how much you agree with each of the following phrases - I usually work independently without a lot of supervision.,Work Habits: Indicate how much you agree with each of the following phrases - I often ask for help if directions are not clear.,Work Habits: Indicate how much you agree with each of the following phrases - I often work in teams with other people.,Communication Skills: Indicate how much you agree with each of the following phrases - I rarely get upset or lose my temper with other people.,Communication Skills: Indicate how much you agree with each of the following phrases - I rarely get upset when supervisors or teachers correct my mistakes.,Communication Skills: Indicate how much you agree with each of the following phrases - I rarely get into arguments with my friends.,Communication Skills: Indicate how much you agree with each of the following phrases - I rarely get into arguments with my parents or teachers.,Communication Skills: Indicate how much you agree with each of the following phrases - I rarely have difficulty resolving arguments with people.,Communication Skills: Indicate how much you agree with each of the following phrases - I often make eye contact when having a conversation.,Job Search Skills: What skills do you feel that you need to develop and improve to meet your future career goals?,Job Search Skills: Which of the following best describe how you typically manage your money?,Job Search Skills: Do you have any items that you regularly help pay for in your household?,"Relationships: Over the past 30 days, how often did you feel that EACH of the following was a positive role model for you?  - Parent","Relationships: Over the past 30 days, how often did you feel that EACH of the following was a positive role model for you?  - Brother or sister","Relationships: Over the past 30 days, how often did you feel that EACH of the following was a positive role model for you?  - Other family member (grandparent, aunt/uncle)","Relationships: Over the past 30 days, how often did you feel that EACH of the following was a positive role model for you?  - Teacher","Relationships: Over the past 30 days, how often did you feel that EACH of the following was a positive role model for you?  - Coach","Relationships: Over the past 30 days, how often did you feel that EACH of the following was a positive role model for you?  - Clergy (Minister/Priest, Imam, Rabbi)","Relationships: Over the past 30 days, how often did you feel that EACH of the following was a positive role model for you?  - Job Supervisor","Relationships: Over the past 30 days, how often did you feel that you had a lot to contribute to EACH of the following groups? - Family","Relationships: Over the past 30 days, how often did you feel that you had a lot to contribute to EACH of the following groups?  Friends","Relationships: Over the past 30 days, how often did you feel that you had a lot to contribute to EACH of the following groups? - Co-workers","Relationships: Over the past 30 days, how often did you feel that you had a lot to contribute to EACH of the following groups? - People in your neighborhood","Relationships: Over the past 30 days, how often did you feel that you had a lot to contribute to EACH of the following groups? - People in your school","Relationships: Over the past 30 days, how often did you feel that you had a lot to contribute to EACH of the following groups? - People in your place of worship","Well-being: Over the last two weeks, how often have you been bothered by the following problems? - Feeling nervous, anxious, or on edge","Well-being: Over the last two weeks, how often have you been bothered by the following problems? - Not being able to stop or control worrying","Well-being: Over the last two weeks, how often have you been bothered by the following problems? - Feeling down, depressed or hopeless","Well-being: Over the last two weeks, how often have you been bothered by the following problems? - Little interest or pleasure in doing things",Demographics: Gender,Demographics: Race,Demographics: Is there another language other than English that is regularly spoken in your home?,Demographics: What best describes the adult guardian that you primarily live with?
PIC,No,I had an in-person job or internship,21 to 25,Office Work / Administrative Work,Poorly,Not sure / maybe,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat Good,Yes,Yes,Yes,Yes,"Business and Financial: (e.g.,  marketer, accountant, loan officer, or investment banker),Life, Physical, and Social Sciences: (e.g.,  environmental scientist, biologist, sociologist)",Enroll at a 4 year college/university,Yes,No,No,No,No,Yes,Yes,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Communication skills (i.e. public speaking, writing emails),Money management skills (i.e. paying bills, using savings account)","I don't have a good idea how much I spend on things, but I try to keep track of my overall spending.",I don't pay for any household bills,Most of the time,Sometimes,Most of the time,Most of the time,Most of the time,This does not apply to me,This does not apply to me,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Not applicable (N/A),Not at all,Not at all,Not at all,Not at all,Female,Asian (Not Hispanic or Latino),"Yes, Chinese",Both of my parents
PIC,No,I had an in-person job or internship,21 to 25,Other,Very well,Likely,Mostly supportive,Yes,Yes,Yes,Yes,Yes,No,Very Good,Yes,Yes,Yes,Yes,"Business and Financial: (e.g.,  marketer, accountant, loan officer, or investment banker)","Enroll at a 4 year college/university,Work full-time",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,,"Communication skills (i.e. public speaking, writing emails)",I have a budget and keep close track of how much I spend on things like clothing and entertainment.,"Groceries,Car,Clothes/shoes,Eating out,Entertainment,Vacation/trip",Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Sometimes,Most of the time,Most of the time,Not applicable (N/A),Never,Never,Sometimes,Not at all,Not at all,Not at all,Not at all,Female,Hispanic or Latino,"Yes, other (please write in)",Both of my parents
PIC,No,I had a mix of in-person and virtual/remote work,26+,Technology / Computer Work,Very well,Very likely,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,Yes,"Computer and Mathematical: (e.g.,  web designer, software designer, computer programmer),Arts, Design, Entertainment: (e.g.,  artist, dancer, musician, graphic designer, fashion designer)","Enroll at a 4 year college/university,Work full-time,Work part-time,Take care of children and/or family members",Yes,No,Yes,No,No,Yes,Yes,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,"Organizational skills (i.e. time management, keeping a calendar),Money management skills (i.e. paying bills, using savings account),Computer skills (i.e. using Word or Excel, programming)","I don't have a good idea how much I spend on things, but I try to keep track of my overall spending.",I don't pay for any household bills,Most of the time,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes,Most of the time,Most of the time,Most of the time,Never,Most of the time,Sometimes,More than half the days,Several days,More than half the days,Several days,Male,White (Not Hispanic or Latino),No other language,Both of my parents
PIC,Yes,I had a mix of in-person and virtual/remote work,26+,Office Work / Administrative Work,Neither well nor poorly,Not sure / maybe,Somewhat supportive,No,No,No,No,No,No,Somewhat Good,Yes,Yes,Yes,Yes,"Management: (e.g., CEO, director, manager),Architecture and Engineering: (e.g.,  architect, civil, electrical, or mechanical engineer),Construction: (e.g.,  carpenter, painter, plumber, electrician, roofer)",Enroll at a 4 year college/university,Yes,Yes,Yes,No,Yes,Yes,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,"Academic skills (i.e. reading, writing, math),Communication skills (i.e. public speaking, writing emails),Organizational skills (i.e. time management, keeping a calendar),Money management skills (i.e. paying bills, using savings account),Computer skills (i.e. using Word or Excel, programming),Job readiness skills (i.e. writing a resume and interviewing),Conflict resolution (i.e. finding nonviolent ways to solve disagreements with peers)",I have a budget and keep close track of how much I spend on things like clothing and entertainment.,I don't pay for any household bills,Most of the time,Most of the time,Most of the time,Sometimes,Sometimes,Never,Sometimes,Most of the time,Most of the time,Most of the time,Sometimes,Sometimes,Sometimes,Not at all,Not at all,Not at all,Not at all,Male,Asian (Not Hispanic or Latino),"Yes, Vietnamese",Only my mother
PIC,No,I had an in-person job or internship,21 to 25,Tutor,Very well,Very likely,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,Yes,"Business and Financial: (e.g.,  marketer, accountant, loan officer, or investment banker)",Enroll at a 4 year college/university,Yes,Yes,Yes,No,Yes,Yes,Yes,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neutral,Agree,Agree,Neutral,Strongly Agree,"Money management skills (i.e. paying bills, using savings account)",I have a budget and keep close track of how much I spend on things like clothing and entertainment.,Clothes/shoes,Most of the time,,Most of the time,Most of the time,Sometimes,Sometimes,Most of the time,Most of the time,Sometimes,Sometimes,Never,Most of the time,Sometimes,Not at all,Not at all,Not at all,Several days,Male,Black or African American (Not Hispanic or Latino),"Yes, Cape Verdean/French/Haitian Creole",Only my mother
PIC,No,I had an in-person job or internship,21 to 25,Technology / Computer Work,Very well,Very likely,Mostly supportive,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat Good,Yes,Yes,Yes,Yes,"Management: (e.g., CEO, director, manager),Business and Financial: (e.g.,  marketer, accountant, loan officer, or investment banker),Legal: (e.g.,  lawyer, judge, paralegal),Building and Grounds Maintenance: (e.g.,  landscaper, housecleaner)",Enroll at a 4 year college/university,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Academic skills (i.e. reading, writing, math),Communication skills (i.e. public speaking, writing emails),Organizational skills (i.e. time management, keeping a calendar),Money management skills (i.e. paying bills, using savings account),Computer skills (i.e. using Word or Excel, programming)",I have a budget and keep close track of how much I spend on things like clothing and entertainment.,"Cell phone,T/bus pass,Rent/mortgage,Medical,Utilities (gas/electric),Clothes/shoes,Eating out",Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Sometimes,Sometimes,Sometimes,Not at all,Not at all,Not at all,Several days,Male,Asian (Not Hispanic or Latino),"Yes, Vietnamese",Both of my parents
PIC,No,I had a mix of in-person and virtual/remote work,21 to 25,Arts / Theater / Photography / Media,Very well,Very likely,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,Yes,"Management: (e.g., CEO, director, manager),Personal Care and Service: (e.g.,  hairdresser, travel guide, fitness trainer)","Join the military (e.g., army, navy, air force, marines, coast guard),Work part-time",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Communication skills (i.e. public speaking, writing emails)","I have a somewhat good idea about how much I spend on things, but I don't keep track of each item.","Cell phone,Clothes/shoes,Eating out",Most of the time,Most of the time,Most of the time,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Several days,Not at all,Several days,Several days,Female,Black or African American (Not Hispanic or Latino),"Yes, Cape Verdean/French/Haitian Creole",Only my mother
PIC,No,I had an in-person job or internship,21 to 25,Health Care / Elder Care,,Very likely,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,Yes,"Healthcare Support: (e.g.,  home health aid, therapist, medical assistant)",Work part-time,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Academic skills (i.e. reading, writing, math),Communication skills (i.e. public speaking, writing emails)",I have a budget and keep close track of how much I spend on things like clothing and entertainment.,"Cell phone,Groceries",Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,This does not apply to me,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Not applicable (N/A),Not at all,Not at all,Not at all,Not at all,Female,,,Both of my parents
PIC,Yes,I had an in-person job or internship,21 to 25,Office Work / Administrative Work,Somewhat well,Not sure / maybe,Mostly supportive,No,Yes,Yes,No,Yes,Yes,Somewhat Good,Yes,Yes,Yes,Yes,"Management: (e.g., CEO, director, manager),Business and Financial: (e.g.,  marketer, accountant, loan officer, or investment banker),Office and Administrative Support: (e.g.,  bank teller, postal worker, secretary)",Enroll at a 4 year college/university,Yes,Yes,Yes,No,Yes,Yes,No,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Neutral,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,"Communication skills (i.e. public speaking, writing emails),Computer skills (i.e. using Word or Excel, programming)","I have a somewhat good idea about how much I spend on things, but I don't keep track of each item.",I don't pay for any household bills,Most of the time,Most of the time,Sometimes,Most of the time,This does not apply to me,This does not apply to me,Sometimes,Most of the time,Sometimes,Sometimes,Not applicable (N/A),Not applicable (N/A),Not applicable (N/A),Several days,Several days,Not at all,Not at all,Male,Asian (Not Hispanic or Latino),"Yes, Vietnamese",Both of my parents
PIC,No,I had an in-person job or internship,26+,Health Care / Elder Care,Very well,Very likely,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,No,Yes,Yes,Yes,"Healthcare Practitioner: (e.g.,  dentist, doctor, nurse, EMT, pharmacist, veterinarian)","Enroll at a 4 year college/university,Work part-time",No,No,Yes,Yes,Yes,Yes,Yes,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Neutral,Neutral,"Communication skills (i.e. public speaking, writing emails),Money management skills (i.e. paying bills, using savings account),Job readiness skills (i.e. writing a resume and interviewing)","I have a somewhat good idea about how much I spend on things, but I don't keep track of each item.",Entertainment,Most of the time,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Most of the time,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Several days,Several days,Not at all,Several days,Female,Black or African American (Not Hispanic or Latino),"Yes, Cape Verdean/French/Haitian Creole",Only my mother
PIC,No,I had an in-person job or internship,26+,Day Care / Day Camp,Somewhat well,Probably not,N/A - I did not have a job supervisor,,,,,,,Very Good,Yes,Yes,No,Yes,"Architecture and Engineering: (e.g.,  architect, civil, electrical, or mechanical engineer),Military: (e.g., army, navy, air force, marines, coast guard)",Enroll at a 4 year college/university,Yes,No,Yes,Yes,Yes,Yes,Yes,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,"Academic skills (i.e. reading, writing, math),Organizational skills (i.e. time management, keeping a calendar)",Prefer not to say,Prefer not to say,Most of the time,Most of the time,Sometimes,Most of the time,Sometimes,Most of the time,Sometimes,Most of the time,Sometimes,Most of the time,Sometimes,Sometimes,Most of the time,Several days,Not at all,Several days,Several days,Male,Black or African American (Not Hispanic or Latino),No other language,Both of my parents
PIC,No,I had an in-person job or internship,21 to 25,Individual / Group Project Work,Somewhat well,Likely,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,Yes,"Management: (e.g., CEO, director, manager),Business and Financial: (e.g.,  marketer, accountant, loan officer, or investment banker),Computer and Mathematical: (e.g.,  web designer, software designer, computer programmer),Arts, Design, Entertainment: (e.g.,  artist, dancer, musician, graphic designer, fashion designer),Healthcare Practitioner: (e.g.,  dentist, doctor, nurse, EMT, pharmacist, veterinarian),Personal Care and Service: (e.g.,  hairdresser, travel guide, fitness trainer),Sales: (e.g.,  advertising, insurance, travel agent, real estate broker),Office and Administrative Support: (e.g.,  bank teller, postal worker, secretary)",Undecided,Yes,No,Yes,Yes,Yes,Yes,No,Agree,Agree,Neutral,Neutral,Agree,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,"Communication skills (i.e. public speaking, writing emails),Organizational skills (i.e. time management, keeping a calendar)",I have a budget and keep close track of how much I spend on things like clothing and entertainment.,"T/bus pass,School tuition,Clothes/shoes,Eating out,Vacation/trip",Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,This does not apply to me,Most of the time,,,,,,,,,,,Female,Prefer not to say,Prefer not to say,Only my mother
PIC,No,I had an in-person job or internship,16 to 20,Technology / Computer Work,Somewhat well,Not sure / maybe,Mostly supportive,Yes,Yes,Yes,Yes,Yes,No,Very Good,Yes,Yes,Yes,Yes,"Computer and Mathematical: (e.g.,  web designer, software designer, computer programmer)","Enroll at a 4 year college/university,Work part-time",Yes,No,Yes,Yes,Yes,Yes,No,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neutral,Neutral,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Neutral,"Communication skills (i.e. public speaking, writing emails),Job readiness skills (i.e. writing a resume and interviewing)","I have a somewhat good idea about how much I spend on things, but I don't keep track of each item.",I don't pay for any household bills,Most of the time,Sometimes,This does not apply to me,This does not apply to me,Sometimes,This does not apply to me,Most of the time,Most of the time,Sometimes,Sometimes,Not applicable (N/A),Not applicable (N/A),Sometimes,Several days,Not at all,Not at all,Several days,Male,White (Not Hispanic or Latino),No other language,Both of my parents
PIC,No,I had an in-person job or internship,26+,Office Work / Administrative Work,Somewhat well,Not sure / maybe,Very supportive,Yes,Yes,Yes,Yes,No,No,Very Good,Yes,Yes,Yes,Yes,"Arts, Design, Entertainment: (e.g.,  artist, dancer, musician, graphic designer, fashion designer)",Enroll at a 4 year college/university,Yes,No,No,Yes,Yes,Yes,No,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Neutral,"Communication skills (i.e. public speaking, writing emails),Organizational skills (i.e. time management, keeping a calendar),Money management skills (i.e. paying bills, using savings account),Job readiness skills (i.e. writing a resume and interviewing)","I have a somewhat good idea about how much I spend on things, but I don't keep track of each item.","Clothes/shoes,I don't pay for any household bills",Most of the time,Sometimes,Sometimes,Sometimes,This does not apply to me,This does not apply to me,Most of the time,Sometimes,Never,Most of the time,Never,Never,Not applicable (N/A),Several days,Several days,Several days,Several days,Female,Black or African American (Not Hispanic or Latino),No other language,Both of my parents
PIC,No,I had a mix of in-person and virtual/remote work,16 to 20,Individual / Group Project Work,Somewhat well,Likely,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,,"Management: (e.g., CEO, director, manager),Computer and Mathematical: (e.g.,  web designer, software designer, computer programmer),Healthcare Practitioner: (e.g.,  dentist, doctor, nurse, EMT, pharmacist, veterinarian),Healthcare Support: (e.g.,  home health aid, therapist, medical assistant),I don’t know","Enroll at a 4 year college/university,Work part-time",Yes,No,No,No,No,Yes,Yes,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neutral,Strongly Disagree,Neutral,Neutral,Strongly Disagree,Neutral,Strongly Agree,"Communication skills (i.e. public speaking, writing emails),Organizational skills (i.e. time management, keeping a calendar),Money management skills (i.e. paying bills, using savings account),Job readiness skills (i.e. writing a resume and interviewing)",I don't have a good idea how much I spend in things and I don't keep track of my overall spending,I don't pay for any household bills,Sometimes,This does not apply to me,This does not apply to me,Sometimes,Sometimes,This does not apply to me,Sometimes,Sometimes,Sometimes,Not applicable (N/A),Not applicable (N/A),Not applicable (N/A),Not applicable (N/A),Nearly every day,More than half the days,Several days,Several days,Female,Black or African American (Not Hispanic or Latino),"Yes, other (please write in)",Only my mother
PIC,No,I had an in-person job or internship,26+,Health Care / Elder Care,Neither well nor poorly,Probably not,Somewhat supportive,Yes,Yes,No,No,Yes,No,Neither Good Nor Bad,No,No,No,Yes,"Healthcare Practitioner: (e.g.,  dentist, doctor, nurse, EMT, pharmacist, veterinarian)","Enroll at a 4 year college/university,Work part-time",No,No,Yes,Yes,Yes,Yes,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Neutral,Neutral,Agree,Neutral,Neutral,Prefer not to say,I have a budget and keep close track of how much I spend on things like clothing and entertainment.,"Groceries,Utilities (gas/electric),School tuition,Clothes/shoes,Eating out,Entertainment,Vacation/trip",Most of the time,Most of the time,Sometimes,Sometimes,Most of the time,Sometimes,Sometimes,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,,Not at all,Not at all,Not at all,Not at all,Female,Black or African American (Not Hispanic or Latino),"Yes, Spanish",Both of my parents
PIC,No,I had a mix of in-person and virtual/remote work,21 to 25,Office Work / Administrative Work,Very well,Not sure / maybe,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,Yes,"Healthcare Practitioner: (e.g.,  dentist, doctor, nurse, EMT, pharmacist, veterinarian)","Enroll at a 4 year college/university,Enroll at a 2 year community college",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Prefer not to say,I have a budget and keep close track of how much I spend on things like clothing and entertainment.,"Cell phone,Groceries,Other household bills",Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Several days,Not at all,Not at all,Not at all,Female,Black or African American (Not Hispanic or Latino),"Yes, Cape Verdean/French/Haitian Creole",Only my mother
PIC,No,I had an in-person job or internship,16 to 20,Individual / Group Project Work,Somewhat well,Not sure / maybe,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat Good,Yes,Yes,Yes,Yes,"Management: (e.g., CEO, director, manager),Business and Financial: (e.g.,  marketer, accountant, loan officer, or investment banker),Computer and Mathematical: (e.g.,  web designer, software designer, computer programmer),Architecture and Engineering: (e.g.,  architect, civil, electrical, or mechanical engineer),Arts, Design, Entertainment: (e.g.,  artist, dancer, musician, graphic designer, fashion designer),Military: (e.g., army, navy, air force, marines, coast guard),Sports: (e.g., coach, athlete)",Enroll at a 4 year college/university,Yes,Yes,Yes,Yes,Yes,No,Yes,Agree,Agree,Neutral,Neutral,Agree,Neutral,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,"Communication skills (i.e. public speaking, writing emails),Organizational skills (i.e. time management, keeping a calendar),Money management skills (i.e. paying bills, using savings account),Conflict resolution (i.e. finding nonviolent ways to solve disagreements with peers)","I have a somewhat good idea about how much I spend on things, but I don't keep track of each item.","Cell phone,School tuition,Clothes/shoes,Eating out,Entertainment,Vacation/trip",Most of the time,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Most of the time,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Several days,Not at all,Not at all,Several days,Male,Black or African American (Not Hispanic or Latino),No other language,Only my mother
PIC,No,I had an in-person job or internship,26+,Office Work / Administrative Work,Neither well nor poorly,Not likely at all,Often supportive,Yes,Yes,Yes,Yes,Yes,No,Neither Good Nor Bad,Yes,No,Yes,Yes,"Arts, Design, Entertainment: (e.g.,  artist, dancer, musician, graphic designer, fashion designer),Healthcare Practitioner: (e.g.,  dentist, doctor, nurse, EMT, pharmacist, veterinarian),Healthcare Support: (e.g.,  home health aid, therapist, medical assistant),Food Preparation and Serving: (e.g.,  chef, cook, bartender, waiter or waitress)","Enroll at a 4 year college/university,Work full-time",Yes,No,No,No,No,No,No,Neutral,Strongly Agree,Agree,Neutral,Strongly Agree,Agree,Neutral,Neutral,Agree,Strongly Agree,Agree,Strongly Agree,Neutral,"Academic skills (i.e. reading, writing, math),Communication skills (i.e. public speaking, writing emails),Job readiness skills (i.e. writing a resume and interviewing)","I have a somewhat good idea about how much I spend on things, but I don't keep track of each item.","Clothes/shoes,Eating out,Entertainment",Most of the time,This does not apply to me,This does not apply to me,Sometimes,Most of the time,This does not apply to me,Never,Sometimes,Most of the time,Never,Never,Never,Not applicable (N/A),More than half the days,Nearly every day,Nearly every day,More than half the days,Female,Two or More Races,No other language,Only my mother
PIC,Yes,I had an in-person job or internship,26+,Health Care / Elder Care,Very well,Not sure / maybe,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,Yes,"Healthcare Practitioner: (e.g.,  dentist, doctor, nurse, EMT, pharmacist, veterinarian)",Enroll at a 4 year college/university,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Neutral,Agree,Strongly Agree,Prefer not to say,I have a budget and keep close track of how much I spend on things like clothing and entertainment.,"T/bus pass,School tuition,Clothes/shoes,Entertainment",Sometimes,Sometimes,Sometimes,Most of the time,Most of the time,Never,Most of the time,Most of the time,Sometimes,Sometimes,Never,Sometimes,Never,Not at all,Not at all,Not at all,Not at all,Female,Black or African American (Not Hispanic or Latino),No other language,Only my mother
PIC,No,I had a mix of in-person and virtual/remote work,26+,Technology / Computer Work,Very well,Not sure / maybe,Very supportive,Yes,Yes,Yes,Yes,Yes,Yes,Very Good,Yes,Yes,Yes,Yes,"Architecture and Engineering: (e.g.,  architect, civil, electrical, or mechanical engineer),Arts, Design, Entertainment: (e.g.,  artist, dancer, musician, graphic designer, fashion designer),Food Preparation and Serving: (e.g.,  chef, cook, bartender, waiter or waitress)",Undecided,Yes,Yes,No,No,No,Yes,No,Neutral,Strongly Agree,Agree,Agree,Strongly Agree,Neutral,Neutral,Disagree,Disagree,Neutral,Strongly Agree,Neutral,Neutral,"Academic skills (i.e. reading, writing, math),Communication skills (i.e. public speaking, writing emails),Conflict resolution (i.e. finding nonviolent ways to solve disagreements with peers)","I have a somewhat good idea about how much I spend on things, but I don't keep track of each item.",Clothes/shoes,Most of the time,Most of the time,Most of the time,Sometimes,Never,This does not apply to me,Most of the time,Most of the time,Most of the time,Most of the time,Never,Sometimes,Sometimes,Not at all,Not at all,Not at all,Several days,Male,Black or African American (Not Hispanic or Latino),No other language,Only my mother
